SSh-68;HeadGear;rhs_ssh68;40;N/A;2;0.5;
ZSh-7A (KM-35);HeadGear;rhs_zsh7a;11;N/A;2;0.5;
ZSh-7A (KM-35);HeadGear;rhs_zsh7a_alt;11;N/A;2;0.5;
ZSh-7A;HeadGear;rhs_zsh7a_mike;11;N/A;2;0.5;
ZSh-7A;HeadGear;rhs_zsh7a_mike_green;11;N/A;2;0.5;
ZSh-7A;HeadGear;rhs_zsh7a_mike_alt;11;N/A;2;0.5;
ZSh-7A;HeadGear;rhs_zsh7a_mike_green_alt;11;N/A;2;0.5;
SSh-68 TTsKO;HeadGear;rhsgref_ssh68;40;N/A;2;0.5;
SSh-68 TTsKO (Mountain);HeadGear;rhsgref_ssh68_ttsko_mountain;40;N/A;2;0.5;
SSh-68 TTsKO (Forest);HeadGear;rhsgref_ssh68_ttsko_forest;40;N/A;2;0.5;
SSh-68 TTsKO (Fall);HeadGear;rhsgref_ssh68_ttsko_fall;40;N/A;2;0.5;
SSh-68 TTsKO (Summer);HeadGear;rhsgref_ssh68_ttsko_summer;40;N/A;2;0.5;
SSh-68 TTsKO (Urban);HeadGear;rhsgref_ssh68_ttsko_dark;40;N/A;2;0.5;
SSh-68 TTsKO (Digital);HeadGear;rhsgref_ssh68_ttsko_digi;40;N/A;2;0.5;
SSh-68 EMR-Summer;HeadGear;rhsgref_ssh68_emr;40;N/A;2;0.5;
SSh-68 UN;HeadGear;rhsgref_ssh68_un;40;N/A;2;0.5;
SSh-68 VSR;HeadGear;rhsgref_ssh68_vsr;40;N/A;2;0.5;
M56;HeadGear;rhsgref_M56;40;N/A;2;0.5;
M1 (OG-107);HeadGear;rhsgref_helmet_M1_bare;40;N/A;2;0.5;
M1 (OG-107/Alt.);HeadGear;rhsgref_helmet_M1_bare_alt01;40;N/A;2;0.5;
M1 (Mitchell);HeadGear;rhsgref_helmet_M1_mit;42;N/A;2;0.5;
M1 (ERDL);HeadGear;rhsgref_helmet_M1_erdl;42;N/A;2;0.5;
M1 (Desert);HeadGear;rhsgref_helmet_M1_des;42;N/A;2;0.5;
M1 (Painted);HeadGear;rhsgref_helmet_M1_painted;40;N/A;2;0.5;
M1 (Painted/Alt.);HeadGear;rhsgref_helmet_M1_painted_alt01;40;N/A;2;0.5;
M40;HeadGear;rhsgref_helmet_m1940;40;N/A;2;0.5;
M40 (Strap Up);HeadGear;rhsgref_helmet_m1940_alt1;40;N/A;2;0.5;
M40 (Heer Decal);HeadGear;rhsgref_helmet_m1940_h;40;N/A;2;0.5;
M40 (Painted);HeadGear;rhsgref_helmet_m1940_camo01;40;N/A;2;0.5;
M40 (Strap Up/Painted);HeadGear;rhsgref_helmet_m1940_camo01_alt1;40;N/A;2;0.5;
M40 (Winter);HeadGear;rhsgref_helmet_m1940_winter;40;N/A;2;0.5;
M40 (Strap Up/Winter);HeadGear;rhsgref_helmet_m1940_winter_alt1;40;N/A;2;0.5;
M42;HeadGear;rhsgref_helmet_m1942;40;N/A;2;0.5;
M42 (Strap Up);HeadGear;rhsgref_helmet_m1942_alt1;40;N/A;2;0.5;
M42 (Heer Decal);HeadGear;rhsgref_helmet_m1942_h;40;N/A;2;0.5;
M42 (Painted);HeadGear;rhsgref_helmet_m1942_camo01;40;N/A;2;0.5;
M42 (Strap Up/Painted);HeadGear;rhsgref_helmet_m1942_camo01_alt1;40;N/A;2;0.5;
M42 (Winter);HeadGear;rhsgref_helmet_m1942_winter;40;N/A;2;0.5;
M42 (Strap Up/Winter);HeadGear;rhsgref_helmet_m1942_winter_alt1;40;N/A;2;0.5;
M42 Covered (Sumpf 44);HeadGear;rhsgref_helmet_m1942_heermarshcover;40;N/A;2;0.5;
M42 Covered (Splitter 31);HeadGear;rhsgref_helmet_m1942_heersplintercover;40;N/A;2;0.5;
M42 Covered (Mouse Grey);HeadGear;rhsgref_helmet_m1942_heergreycover;40;N/A;2;0.5;
M42 Covered (Winter);HeadGear;rhsgref_helmet_m1942_heerwintercover;40;N/A;2;0.5;
Defender Helmet (Hex);HeadGear;H_HelmetLeaderO_ocamo;60;N/A;12;0.5;
Defender Helmet (Urban);HeadGear;H_HelmetLeaderO_oucamo;60;N/A;12;0.5;
Special Purpose Helmet (Hex);HeadGear;H_HelmetO_ViperSP_hex_F;80;N/A;12;0.5;
Special Purpose Helmet (Green Hex);HeadGear;H_HelmetO_ViperSP_ghex_F;80;N/A;12;0.5;
Defender Helmet (Green Hex);HeadGear;H_HelmetLeaderO_ghex_F;60;N/A;12;0.5;
Enhanced Combat Helmet;HeadGear;H_HelmetSpecB;50;N/A;10;0.5;
Enhanced Combat Helmet (Grass);HeadGear;H_HelmetSpecB_paint1;50;N/A;10;0.5;
Enhanced Combat Helmet (Desert);HeadGear;H_HelmetSpecB_paint2;50;N/A;10;0.5;
Enhanced Combat Helmet (Black);HeadGear;H_HelmetSpecB_blk;50;N/A;10;0.5;
Enhanced Combat Helmet (Snakeskin);HeadGear;H_HelmetSpecB_snakeskin;50;N/A;10;0.5;
Enhanced Combat Helmet (Sand);HeadGear;H_HelmetSpecB_sand;50;N/A;10;0.5;
Assassin Helmet (Hex);HeadGear;H_HelmetSpecO_ocamo;50;N/A;10;0.5;
Assassin Helmet (Black);HeadGear;H_HelmetSpecO_blk;50;N/A;10;0.5;
Enhanced Combat Helmet (Tropic);HeadGear;H_HelmetB_Enh_tna_F;50;N/A;10;0.5;
Assassin Helmet (Green Hex);HeadGear;H_HelmetSpecO_ghex_F;50;N/A;10;0.5;
Combat Helmet;HeadGear;H_HelmetAggressor_base_F;45;N/A;10;0.5;
Combat Helmet;HeadGear;H_HelmetAggressor_cover_base_F;45;N/A;10;0.5;
Avenger Helmet;HeadGear;H_HelmetAggressor_F;45;N/A;10;0.5;
Avenger Helmet (Cover B);HeadGear;H_HelmetAggressor_cover_F;45;N/A;10;0.5;
Avenger Helmet (Cover T);HeadGear;H_HelmetAggressor_cover_taiga_F;45;N/A;10;0.5;
Enhanced Combat Helmet (Woodland);HeadGear;H_HelmetSpecB_wdl;50;N/A;10;0.5;
Jet Pilot Helmet;HeadGear;RHS_jetpilot_usaf;50;N/A;1;0.5;
Combat Helmet;HeadGear;HelmetBase;0;N/A;0;1;
Booniehat (Khaki);HeadGear;H_Booniehat_khk;10;N/A;0;1;
Booniehat (Olive);HeadGear;H_Booniehat_oli;10;N/A;0;1;
Booniehat (Khaki);HeadGear;H_Booniehat_indp;10;N/A;0;1;
Booniehat (MTP);HeadGear;H_Booniehat_mcamo;10;N/A;0;1;
Booniehat (Green);HeadGear;H_Booniehat_grn;10;N/A;0;1;
Booniehat (Sand);HeadGear;H_Booniehat_tan;10;N/A;0;1;
Booniehat (Dirty);HeadGear;H_Booniehat_dirty;10;N/A;0;1;
Booniehat [AAF];HeadGear;H_Booniehat_dgtl;10;N/A;0;1;
Booniehat (Headset);HeadGear;H_Booniehat_khk_hs;10;N/A;0;1;
Cap (Red);HeadGear;H_Cap_red;4;N/A;0;1;
Cap (Blue);HeadGear;H_Cap_blu;4;N/A;0;1;
Cap (Olive);HeadGear;H_Cap_oli;4;N/A;0;1;
Rangemaster Cap;HeadGear;H_Cap_headphones;8;N/A;0;1;
Cap (Tan);HeadGear;H_Cap_tan;4;N/A;0;1;
Cap (Black);HeadGear;H_Cap_blk;4;N/A;0;1;
Cap (CMMG);HeadGear;H_Cap_blk_CMMG;4;N/A;0;1;
Cap [OPFOR];HeadGear;H_Cap_brn_SPECOPS;4;N/A;0;1;
Cap (US MTP);HeadGear;H_Cap_tan_specops_US;4;N/A;0;1;
Cap (UK);HeadGear;H_Cap_khaki_specops_UK;4;N/A;0;1;
Cap (Green);HeadGear;H_Cap_grn;4;N/A;0;1;
Cap (BI);HeadGear;H_Cap_grn_BI;4;N/A;0;1;
Cap [AAF];HeadGear;H_Cap_blk_Raven;4;N/A;0;1;
Cap (ION);HeadGear;H_Cap_blk_ION;4;N/A;0;1;
Cap (Olive, Headset);HeadGear;H_Cap_oli_hs;4;N/A;0;1;
Cap (Press);HeadGear;H_Cap_press;4;N/A;0;1;
Cap (US Black);HeadGear;H_Cap_usblack;4;N/A;0;1;
Cap (Surfer);HeadGear;H_Cap_surfer;4;N/A;0;1;
Cap (Police);HeadGear;H_Cap_police;4;N/A;0;1;
Military Cap (Hex);HeadGear;H_MilCap_ocamo;6;N/A;0;1;
Military Cap (MTP);HeadGear;H_MilCap_mcamo;6;N/A;0;1;
Military Cap (Urban);HeadGear;H_MilCap_oucamo;6;N/A;0;1;
Military Cap (Russia);HeadGear;H_MilCap_rucamo;6;N/A;0;1;
Military Cap (Grey);HeadGear;H_MilCap_gry;6;N/A;0;1;
Military Cap [AAF];HeadGear;H_MilCap_dgtl;6;N/A;0;1;
Military Cap (Blue);HeadGear;H_MilCap_blue;6;N/A;0;1;
Bandana Mask (Black);HeadGear;H_BandMask_blk;8;N/A;0;1;
Bandana Mask (Khaki);HeadGear;H_BandMask_khk;8;N/A;0;1;
Bandana Mask (Reaper);HeadGear;H_BandMask_reaper;8;N/A;0;1;
Bandana Mask (Demon);HeadGear;H_BandMask_demon;8;N/A;0;1;
Bandana (Surfer);HeadGear;H_Bandanna_surfer;8;N/A;0;1;
Bandana (Khaki);HeadGear;H_Bandanna_khk;8;N/A;0;1;
Bandana (Headset);HeadGear;H_Bandanna_khk_hs;8;N/A;0;1;
Bandana (Coyote);HeadGear;H_Bandanna_cbr;8;N/A;0;1;
Bandana (Sage);HeadGear;H_Bandanna_sgg;8;N/A;0;1;
Bandana (Sand);HeadGear;H_Bandanna_sand;8;N/A;0;1;
Bandana (Surfer, Black);HeadGear;H_Bandanna_surfer_blk;8;N/A;0;1;
Bandana (Surfer, Green);HeadGear;H_Bandanna_surfer_grn;8;N/A;0;1;
Bandana (Black);HeadGear;H_Bandanna_gry;8;N/A;0;1;
Bandana (Blue);HeadGear;H_Bandanna_blu;8;N/A;0;1;
Bandana (Woodland);HeadGear;H_Bandanna_camo;8;N/A;0;1;
Bandana (MTP);HeadGear;H_Bandanna_mcamo;8;N/A;0;1;
Shemag mask (Khaki);HeadGear;H_Shemag_khk;6;N/A;0;1;
Shemag mask (Tan);HeadGear;H_Shemag_tan;6;N/A;0;1;
Shemag (Olive);HeadGear;H_Shemag_olive;6;N/A;0;1;
Shemag (Olive, Headset);HeadGear;H_Shemag_olive_hs;6;N/A;0;1;
Shemag (White);HeadGear;H_ShemagOpen_khk;6;N/A;0;1;
Shemag (Tan);HeadGear;H_ShemagOpen_tan;6;N/A;0;1;
Beret (Black);HeadGear;H_Beret_blk;6;N/A;0;1;
Beret (Police);HeadGear;H_Beret_blk_POLICE;6;N/A;0;1;
Beret (Red);HeadGear;H_Beret_red;6;N/A;0;1;
Beret (Green);HeadGear;H_Beret_grn;6;N/A;0;1;
Beret (SF);HeadGear;H_Beret_grn_SF;6;N/A;0;1;
Beret (SAS);HeadGear;H_Beret_brn_SF;6;N/A;0;1;
Beret [CSAT];HeadGear;H_Beret_ocamo;6;N/A;0;1;
Beret [NATO];HeadGear;H_Beret_02;6;N/A;0;1;
Beret [NATO] (Colonel);HeadGear;H_Beret_Colonel;6;N/A;0;1;
Beanie;HeadGear;H_Watchcap_blk;6;N/A;0;1;
Beanie (Coyote);HeadGear;H_Watchcap_cbr;6;N/A;0;1;
Beanie (Khaki);HeadGear;H_Watchcap_khk;6;N/A;0;1;
Beanie (Green);HeadGear;H_Watchcap_camo;6;N/A;0;1;
Beanie (Sage);HeadGear;H_Watchcap_sgg;6;N/A;0;1;
Black Turban;HeadGear;H_TurbanO_blk;8;N/A;0;1;
Straw Hat;HeadGear;H_StrawHat;6;N/A;0;1;
Straw Hat (Dark);HeadGear;H_StrawHat_dark;6;N/A;0;1;
Hat (Blue);HeadGear;H_Hat_blue;6;N/A;0;1;
Hat (Brown);HeadGear;H_Hat_brown;6;N/A;0;1;
Hat (Camo);HeadGear;H_Hat_camo;6;N/A;0;1;
Hat (Grey);HeadGear;H_Hat_grey;6;N/A;0;1;
Hat (Checker);HeadGear;H_Hat_checker;6;N/A;0;1;
Hat (Tan);HeadGear;H_Hat_tan;6;N/A;0;1;
Marshal Cap;HeadGear;H_Cap_marshal;8;N/A;0;1;
Cap (Exile);HeadGear;Exile_Cap_Exile;4;N/A;0;1;
Military Cap (Tropic);HeadGear;H_MilCap_tna_F;6;N/A;0;1;
Military Cap (Green Hex);HeadGear;H_MilCap_ghex_F;6;N/A;0;1;
Booniehat (Tropic);HeadGear;H_Booniehat_tna_F;10;N/A;0;1;
Beret (Gendarmerie);HeadGear;H_Beret_gen_F;6;N/A;0;1;
Military Cap (Gendarmerie);HeadGear;H_MilCap_gen_F;6;N/A;0;1;
Cap (Olive);HeadGear;H_Cap_oli_Syndikat_F;4;N/A;0;1;
Cap (Tan);HeadGear;H_Cap_tan_Syndikat_F;4;N/A;0;1;
Cap (Black);HeadGear;H_Cap_blk_Syndikat_F;4;N/A;0;1;
Cap (Green);HeadGear;H_Cap_grn_Syndikat_F;4;N/A;0;1;
Combat Helmet;HeadGear;H_Hat_Safari_base_F;5;N/A;0;1;
Safari Hat (Sand);HeadGear;H_Hat_Safari_sand_F;5;N/A;0;1;
Safari Hat (Olive);HeadGear;H_Hat_Safari_olive_F;5;N/A;0;1;
Combat Helmet;HeadGear;H_EarProtectors_base_F;10;N/A;0;1;
Ear Protectors (Yellow);HeadGear;H_EarProtectors_yellow_F;10;N/A;0;1;
Ear Protectors (White);HeadGear;H_EarProtectors_white_F;10;N/A;0;1;
Ear Protectors (Orange);HeadGear;H_EarProtectors_orange_F;10;N/A;0;1;
Ear Protectors (Red);HeadGear;H_EarProtectors_red_F;10;N/A;0;1;
Ear Protectors (Black);HeadGear;H_EarProtectors_black_F;10;N/A;0;1;
Combat Helmet;HeadGear;H_HeadSet_base_F;10;N/A;0;1;
Headset (Yellow);HeadGear;H_HeadSet_yellow_F;10;N/A;0;1;
Headset (White);HeadGear;H_HeadSet_white_F;10;N/A;0;1;
Headset (Orange);HeadGear;H_HeadSet_orange_F;10;N/A;0;1;
Headset (Red);HeadGear;H_HeadSet_red_F;10;N/A;0;1;
Headset (Black);HeadGear;H_HeadSet_black_F;10;N/A;0;1;
Combat Helmet;HeadGear;H_HeadBandage_base_F;2;N/A;0;1;
Head Bandage (Moderate);HeadGear;H_HeadBandage_stained_F;2;N/A;0;1;
Head Bandage (Clean);HeadGear;H_HeadBandage_clean_F;2;N/A;0;1;
Head Bandage (Severe);HeadGear;H_HeadBandage_bloody_F;2;N/A;0;1;
Cap (White) [IDAP];HeadGear;H_Cap_White_IDAP_F;4;N/A;0;1;
Cap (Orange) [IDAP];HeadGear;H_Cap_Orange_IDAP_F;4;N/A;0;1;
Cap (Black) [IDAP];HeadGear;H_Cap_Black_IDAP_F;4;N/A;0;1;
Combat Helmet;HeadGear;H_WirelessEarpiece_base_F;2;N/A;0;1;
Wireless Earpiece;HeadGear;H_WirelessEarpiece_F;2;N/A;0;1;
Beret [LDF];HeadGear;H_Beret_EAF_01_F;6;N/A;0;1;
Combat Helmet;HeadGear;H_Hat_Tinfoil_base_F;1;N/A;0;0;
Tin Foil Hat;HeadGear;H_Hat_Tinfoil_F;1;N/A;0;0;
Booniehat (Green);HeadGear;H_Booniehat_mgrn;10;N/A;0;1;
Booniehat (Taiga);HeadGear;H_Booniehat_taiga;10;N/A;0;1;
Booniehat [LDF];HeadGear;H_Booniehat_eaf;10;N/A;0;1;
Booniehat (Woodland);HeadGear;H_Booniehat_wdl;10;N/A;0;1;
Military Cap (Green);HeadGear;H_MilCap_grn;6;N/A;0;1;
Military Cap (Taiga);HeadGear;H_MilCap_taiga;6;N/A;0;1;
Military Cap (Woodland);HeadGear;H_MilCap_wdl;6;N/A;0;1;
Military Cap [LDF];HeadGear;H_MilCap_eaf;6;N/A;0;1;
Beret (Red) [CSAT];HeadGear;H_Beret_CSAT_01_F;6;N/A;0;1;
Field Cap;HeadGear;rhs_fieldcap;5;N/A;0;1;
Field Cap VSR;HeadGear;rhs_fieldcap_vsr;5;N/A;0;1;
Field Cap EMR-Summer;HeadGear;rhs_fieldcap_digi;5;N/A;0;1;
Field Cap EMR-Summer (Alt);HeadGear;rhs_fieldcap_digi2;5;N/A;0;1;
Field Cap EMR-Desert;HeadGear;rhs_fieldcap_digi_des;5;N/A;0;1;
Field Cap Mountain Les;HeadGear;rhs_fieldcap_ml;5;N/A;0;1;
Field Cap Olive;HeadGear;rhs_fieldcap_khk;5;N/A;0;1;
Field Cap (6B27M);HeadGear;rhs_fieldcap_helm;20;N/A;0;1;
Field Cap (6B27M EMR-Summer);HeadGear;rhs_fieldcap_helm_digi;20;N/A;0;1;
Field Cap (6B27M Mountain Les);HeadGear;rhs_fieldcap_helm_ml;20;N/A;0;1;
Field Cap Izlom;HeadGear;rhs_fieldcap_izlom;5;N/A;0;1;
Beanie (Flora);HeadGear;rhs_beanie;5;N/A;0;1;
Beanie;HeadGear;rhs_beanie_green;5;N/A;0;1;
GSSh-A-18;HeadGear;rhs_gssh18;1;N/A;0;0;
TSh-4;HeadGear;rhs_tsh4;5;N/A;0;0;
TSh-4 (ESS);HeadGear;rhs_tsh4_ess;6;N/A;0;0;
TSh-4 (Balaclava);HeadGear;rhs_tsh4_bala;6;N/A;0;0;
TSh-4 (ESS/Balaclava);HeadGear;rhs_tsh4_ess_bala;6;N/A;0;0;
Patrol Cap OEF-CP;HeadGear;rhsusf_patrolcap_ocp;5;N/A;0;0;
Patrol Cap UCP;HeadGear;rhsusf_patrolcap_ucp;5;N/A;0;0;
Pro-Tech SF;HeadGear;rhsusf_protech_helmet;15;N/A;0;0.8;
Pro-Tech SF (ESS);HeadGear;rhsusf_protech_helmet_ess;15;N/A;0;0.8;
Pro-Tech SF (Rhino);HeadGear;rhsusf_protech_helmet_rhino;15;N/A;0;0.8;
Pro-Tech SF (Rhino/ESS);HeadGear;rhsusf_protech_helmet_rhino_ess;15;N/A;0;0.8;
BeretÂ (Army);HeadGear;rhssaf_beret_green;6;N/A;0;1;
BeretÂ (Recon);HeadGear;rhssaf_beret_red;6;N/A;0;1;
BeretÂ (Airborne);HeadGear;rhssaf_beret_para;6;N/A;0;1;
BeretÂ (MP);HeadGear;rhssaf_beret_black;6;N/A;0;1;
BeretÂ (UN);HeadGear;rhssaf_beret_blue_un;6;N/A;0;1;
BandanaÂ (Digital);HeadGear;rhssaf_bandana_digital;8;N/A;0;1;
BandanaÂ (Digital/Desert);HeadGear;rhssaf_bandana_digital_desert;8;N/A;0;1;
BandanaÂ (Oakleaf);HeadGear;rhssaf_bandana_oakleaf;8;N/A;0;1;
BandanaÂ (SMB);HeadGear;rhssaf_bandana_smb;8;N/A;0;1;
BandanaÂ (MDU02);HeadGear;rhssaf_bandana_md2camo;8;N/A;0;1;
Baseball Cap (Spectre-SKWO);HeadGear;rhsgref_bcap_specter;4;N/A;0;1;
Field Cap (Spectre-SKWO);HeadGear;rhsgref_patrolcap_specter;5;N/A;0;0;
Field Cap;HeadGear;rhsgref_fieldcap;5;N/A;0;0;
Fieldcap TTsKO Forest;HeadGear;rhsgref_fieldcap_ttsko_forest;5;N/A;0;0;
Fieldcap TTsKO Mountain;HeadGear;rhsgref_fieldcap_ttsko_mountain;5;N/A;0;0;
Fieldcap TTsKO Urban;HeadGear;rhsgref_fieldcap_ttsko_urban;5;N/A;0;0;
Fieldcap TTsKO Digital;HeadGear;rhsgref_fieldcap_ttsko_digi;5;N/A;0;0;
M1 (Liner);HeadGear;rhsgref_helmet_M1_liner;40;N/A;0;0.5;
Patrol Cap (OG-107);HeadGear;rhsgref_hat_M1951;5;N/A;0;0;
M1941 Wool Cap;HeadGear;rhsgref_hat_m1941cap;5;N/A;0;0;
M43 Cap;HeadGear;rhsgref_hat_m43cap_heer;5;N/A;0;0;
M43 Cap (Tilted);HeadGear;rhsgref_hat_m43cap_heer1_tilted;5;N/A;0;0;
Sound Suppressor (6.5Â mm);MuzzleAttachment;muzzle_snds_H;10;N/A;N/A;N/A;
Sound Suppressor (9Â mm);MuzzleAttachment;muzzle_snds_L;6;N/A;N/A;N/A;
Sound Suppressor (5.56 mm);MuzzleAttachment;muzzle_snds_M;8;N/A;N/A;N/A;
Sound Suppressor (7.62Â mm);MuzzleAttachment;muzzle_snds_B;12;N/A;N/A;N/A;
Sound Suppressor MG;MuzzleAttachment;muzzle_snds_H_MG;10;N/A;N/A;N/A;
Sound Suppressor MG;MuzzleAttachment;muzzle_snds_H_SW;10;N/A;N/A;N/A;
Sound Suppressor (.45 ACP);MuzzleAttachment;muzzle_snds_acp;6;N/A;N/A;N/A;
No.32 MK II;MuzzleAttachment;CUP_optic_no23mk2_pip;8;N/A;N/A;N/A;
Sound Suppressor (.338, Black);MuzzleAttachment;muzzle_snds_338_black;10;N/A;N/A;N/A;
Sound Suppressor (.338, Green);MuzzleAttachment;muzzle_snds_338_green;10;N/A;N/A;N/A;
Sound Suppressor (.338, Sand);MuzzleAttachment;muzzle_snds_338_sand;10;N/A;N/A;N/A;
Sound Suppressor (9.3mm, Black);MuzzleAttachment;muzzle_snds_93mmg;12;N/A;N/A;N/A;
Sound Suppressor (9.3mm, Tan);MuzzleAttachment;muzzle_snds_93mmg_tan;12;N/A;N/A;N/A;
Sound Suppressor (5.7 mm);MuzzleAttachment;muzzle_snds_570;10;N/A;N/A;N/A;
Sound Suppressor (6.5 mm, Khaki);MuzzleAttachment;muzzle_snds_H_khk_F;10;N/A;N/A;N/A;
Sound Suppressor (6.5 mm, Sand);MuzzleAttachment;muzzle_snds_H_snd_F;10;N/A;N/A;N/A;
Sound Suppressor (5.56 mm, Khaki);MuzzleAttachment;muzzle_snds_m_khk_F;8;N/A;N/A;N/A;
Sound Suppressor (5.56 mm, Sand);MuzzleAttachment;muzzle_snds_m_snd_F;8;N/A;N/A;N/A;
Stealth Sound Suppressor (5.8 mm, Black);MuzzleAttachment;muzzle_snds_58_blk_F;8;N/A;N/A;N/A;
Stealth Sound Suppressor (5.8 mm, Green Hex);MuzzleAttachment;muzzle_snds_58_wdm_F;8;N/A;N/A;N/A;
Stealth Sound Suppressor (5.8 mm, Green Hex);MuzzleAttachment;muzzle_snds_58_ghex_F;8;N/A;N/A;N/A;
Stealth Sound Suppressor (5.8 mm, Hex);MuzzleAttachment;muzzle_snds_58_hex_F;8;N/A;N/A;N/A;
Sound Suppressor (7.62 mm, Khaki);MuzzleAttachment;muzzle_snds_B_khk_F;12;N/A;N/A;N/A;
Sound Suppressor (7.62 mm, Sand);MuzzleAttachment;muzzle_snds_B_snd_F;12;N/A;N/A;N/A;
Stealth Sound Suppressor (6.5 mm, Black);MuzzleAttachment;muzzle_snds_65_TI_blk_F;8;N/A;N/A;N/A;
Stealth Sound Suppressor (6.5 mm, Hex);MuzzleAttachment;muzzle_snds_65_TI_hex_F;8;N/A;N/A;N/A;
Stealth Sound Suppressor (6.5 mm, Green Hex);MuzzleAttachment;muzzle_snds_65_TI_ghex_F;8;N/A;N/A;N/A;
Sound Suppressor MG;MuzzleAttachment;muzzle_snds_H_MG_blk_F;10;N/A;N/A;N/A;
Sound Suppressor MG;MuzzleAttachment;muzzle_snds_H_MG_khk_F;10;N/A;N/A;N/A;
ERCO (Black);MuzzleAttachment;optic_ERCO_blk_F;8;N/A;N/A;N/A;
ERCO (Khaki);MuzzleAttachment;optic_ERCO_khk_F;8;N/A;N/A;N/A;
ERCO (Sand);MuzzleAttachment;optic_ERCO_snd_F;8;N/A;N/A;N/A;
secondary_muzzle_base;MuzzleAttachment;secondary_muzzle_base;10;N/A;N/A;N/A;
Nightstalker;MuzzleAttachment;optic_nightstalker_secondary;12;N/A;N/A;N/A;
TWS;MuzzleAttachment;optic_tws_secondary;14;N/A;N/A;N/A;
TWS MG;MuzzleAttachment;optic_tws_mg_secondary;16;N/A;N/A;N/A;
NVS;MuzzleAttachment;optic_nvs_secondary;10;N/A;N/A;N/A;
DMS;MuzzleAttachment;optic_dms_secondary;12;N/A;N/A;N/A;
LRPS;MuzzleAttachment;optic_lrps_secondary;16;N/A;N/A;N/A;
AMS (Black);MuzzleAttachment;optic_ams_secondary;14;N/A;N/A;N/A;
AMS (Sand);MuzzleAttachment;optic_ams_snd_secondary;14;N/A;N/A;N/A;
AMS (Khaki);MuzzleAttachment;optic_ams_khk_secondary;14;N/A;N/A;N/A;
Kahlia (Black);MuzzleAttachment;optic_khs_blk_secondary;14;N/A;N/A;N/A;
Kahlia (Tan);MuzzleAttachment;optic_khs_tan_secondary;14;N/A;N/A;N/A;
Kahlia (Hex);MuzzleAttachment;optic_khs_hex_secondary;14;N/A;N/A;N/A;
Kahlia (Old);MuzzleAttachment;optic_khs_old_secondary;14;N/A;N/A;N/A;
MOS;MuzzleAttachment;optic_sos_secondary;14;N/A;N/A;N/A;
MRCO;MuzzleAttachment;optic_mrco_secondary;8;N/A;N/A;N/A;
ARCO;MuzzleAttachment;optic_arco_secondary;8;N/A;N/A;N/A;
ACO (Red);MuzzleAttachment;optic_aco_secondary;4;N/A;N/A;N/A;
ACO (Green);MuzzleAttachment;optic_aco_grn_secondary;4;N/A;N/A;N/A;
ACO SMG (Red);MuzzleAttachment;optic_aco_smg_secondary;4;N/A;N/A;N/A;
ACO SMG (Green);MuzzleAttachment;optic_aco_grn_smg_secondary;4;N/A;N/A;N/A;
RCO;MuzzleAttachment;optic_hamr_secondary;8;N/A;N/A;N/A;
Mk17 Holosight;MuzzleAttachment;optic_holosight_secondary;6;N/A;N/A;N/A;
Mk17 Holosight SMG;MuzzleAttachment;optic_holosight_smg_secondary;6;N/A;N/A;N/A;
RCO (Khaki);MuzzleAttachment;optic_hamr_khk_f_secondary;8;N/A;N/A;N/A;
MOS (Khaki);MuzzleAttachment;optic_sos_khk_f_secondary;14;N/A;N/A;N/A;
ARCO (Green Hex);MuzzleAttachment;optic_arco_ghex_f_secondary;8;N/A;N/A;N/A;
ARCO (Black);MuzzleAttachment;optic_arco_blk_f_secondary;8;N/A;N/A;N/A;
DMS (Green Hex);MuzzleAttachment;optic_dms_ghex_f_secondary;12;N/A;N/A;N/A;
ERCO (Black);MuzzleAttachment;optic_erco_blk_f_secondary;8;N/A;N/A;N/A;
ERCO (Khaki);MuzzleAttachment;optic_erco_khk_f_secondary;8;N/A;N/A;N/A;
ERCO (Sand);MuzzleAttachment;optic_erco_snd_f_secondary;8;N/A;N/A;N/A;
LRPS (Green Hex);MuzzleAttachment;optic_lrps_ghex_f_secondary;16;N/A;N/A;N/A;
LRPS (Tropic);MuzzleAttachment;optic_lrps_tna_f_secondary;16;N/A;N/A;N/A;
Mk17 Holosight (Black);MuzzleAttachment;optic_holosight_blk_f_secondary;6;N/A;N/A;N/A;
Mk17 Holosight (Khaki);MuzzleAttachment;optic_holosight_khk_f_secondary;6;N/A;N/A;N/A;
Mk17 Holosight SMG (Black);MuzzleAttachment;optic_holosight_smg_blk_f_secondary;6;N/A;N/A;N/A;
Mk17 Holosight SMG (Khaki);MuzzleAttachment;optic_holosight_smg_khk_f_secondary;6;N/A;N/A;N/A;
Flashlight;MuzzleAttachment;acc_flashlight_secondary;4;N/A;N/A;N/A;
IR Laser Pointer;MuzzleAttachment;acc_pointer_ir_secondary;6;N/A;N/A;N/A;
Flashlight;MuzzleAttachment;acc_flashlight_smg_01_secondary;4;N/A;N/A;N/A;
Leupold M3A;MuzzleAttachment;hlc_optic_leupoldm3a_secondary;10;N/A;N/A;N/A;
AN/PVS4;MuzzleAttachment;hlc_optic_pvs4base_secondary;50;N/A;N/A;N/A;
VOMZ Pilad P3(2D);MuzzleAttachment;hlc_optic_vomz_secondary;11;N/A;N/A;N/A;
VOMZ Pilad P3;MuzzleAttachment;hlc_optic_vomz3d_secondary;11;N/A;N/A;N/A;
